Word,Occurances,Url,Text
['New'],8,http://www.startrek.com/news_articles,"
        News
      "
['New'],8,http://www.startrek.com/news_articles,New Arrivals
['New'],8,http://www.startrek.com/news_articles,News
['New'],8,http://www.startrek.com/news_articles,All News
['New'],8,http://www.startrek.com/news_articles,News
